LAESTAB,URN,LA,LA_Name,Region,School_name,School_type,Male_1_Alevel_2019,Male_count_2019,Male_1_Alevel%_2019,Female_1_Alevel_2019,Female_count_2019,Female_1_Alevel%_2019,All_1_Alevel_2019,All_count_2019,All_1_Alevel%_2019,Male_1_Alevel_2018,Male_count_2018,Male_1_Alevel%_2018,Female_1_Alevel_2018,Female_count_2018,Female_1_Alevel%_2018,All_1_Alevel_2018,All_count_2018,All_1_Alevel%_2018,Male_1_Alevel_2017,Male_count_2017,Male_1_Alevel%_2017,Female_1_Alevel_2017,Female_count_2017,Female_1_Alevel%_2017,All_1_Alevel_2017,All_count_2017,All_1_Alevel%_2017,Male_1_Alevel_2016,Male_count_2016,Male_1_Alevel%_2016,Female_1_Alevel_2016,Female_count_2016,Female_1_Alevel%_2016,All_1_Alevel_2016,All_count_2016,All_1_Alevel%_2016,engagement_all,engaged pre either
3114001,137396,311,Havering,Outer London,Redden Court School,Academy Converter,14,72,19.44444444,10,69,14.49275362,24,141,17.0212766,14,90,15.55555556,12,65,18.46153846,26,155,16.77419355,8,64,12.5,6,60,10,14,124,11.29032258,4,67,5.970149254,2,50,4,6,117,5.128205128,1,0
8014627,138855,801,"Bristol, City of",South West,Redland Green School,Academy Converter,49,99,49.49494949,28,91,30.76923077,77,190,40.52631579,44,109,40.36697248,27,86,31.39534884,71,195,36.41025641,45,114,39.47368421,25,76,32.89473684,70,190,36.84210526,30,90,33.33333333,35,100,35,65,190,34.21052632,1,0
3824500,107780,382,Kirklees,Yorkshire and the Humber,Whitcliffe Mount School,Voluntary Controlled School,6,98,6.12244898,6,122,4.918032787,12,220,5.454545455,11,115,9.565217391,9,137,6.569343066,20,252,7.936507937,20,160,12.5,11,166,6.626506024,31,326,9.509202454,15,168,8.928571429,10,176,5.681818182,25,344,7.26744186,1,0
8016908,135575,801,"Bristol, City of",South West,Bristol Cathedral Choir School,Academy Sponsor Led,23,61,37.70491803,14,54,25.92592593,37,115,32.17391304,21,61,34.42622951,23,48,47.91666667,44,109,40.36697248,19,55,34.54545455,23,58,39.65517241,42,113,37.16814159,17,64,26.5625,13,50,26,30,114,26.31578947,1,0
9165428,136985,916,Gloucestershire,South West,Sir William Romney's School,Academy Converter,5,51,9.803921569,5,44,11.36363636,10,95,10.52631579,8,49,16.32653061,5,41,12.19512195,13,90,14.44444444,5,35,14.28571429,5,44,11.36363636,10,79,12.65822785,4,45,8.888888889,1,41,2.43902439,5,86,5.813953488,1,1
8154608,121716,815,North Yorkshire,Yorkshire and the Humber,Ermysted's Grammar School,Voluntary Aided School,79,114,69.29824561,0,0,-,79,114,69.29824561,77,116,66.37931034,0,0,-,77,116,66.37931034,77,112,68.75,0,0,-,77,112,68.75,69,111,62.16216216,0,0,-,69,111,62.16216216,1,0
3024752,138051,302,Barnet,Outer London,The Henrietta Barnett School,Academy Converter,0,0,-,75,93,80.64516129,75,93,80.64516129,0,0,-,72,92,78.26086957,72,92,78.26086957,0,0,-,66,92,71.73913043,66,92,71.73913043,0,0,-,68,92,73.91304348,68,92,73.91304348,1,0
8004138,137523,800,Bath and North East Somerset,South West,Wellsway School,Academy Converter,27,96,28.125,31,105,29.52380952,58,201,28.85572139,39,120,32.5,17,90,18.88888889,56,210,26.66666667,29,121,23.96694215,29,94,30.85106383,58,215,26.97674419,32,114,28.07017544,16,100,16,48,214,22.42990654,1,0
8014007,141652,801,"Bristol, City of",South West,Oasis Academy Brislington,Academy Sponsor Led,5,110,4.545454545,10,89,11.23595506,15,199,7.537688442,13,120,10.83333333,4,96,4.166666667,17,216,7.87037037,18,134,13.43283582,7,120,5.833333333,25,254,9.842519685,3,133,2.255639098,6,124,4.838709677,9,257,3.501945525,1,0
3806905,130909,380,Bradford,Yorkshire and the Humber,Dixons City Academy,Academy Sponsor Led,23,87,26.43678161,15,79,18.98734177,38,166,22.89156627,29,89,32.58426966,22,79,27.84810127,51,168,30.35714286,30,81,37.03703704,14,85,16.47058824,44,166,26.5060241,23,95,24.21052632,20,70,28.57142857,43,165,26.06060606,1,1
8824000,141741,882,Southend-on-Sea,East of England,Chase High School,Academy Sponsor Led,9,97,9.278350515,6,94,6.382978723,15,191,7.853403141,6,103,5.825242718,1,95,1.052631579,7,198,3.535353535,5,93,5.376344086,3,86,3.488372093,8,179,4.469273743,3,97,3.092783505,1,89,1.123595506,4,186,2.150537634,1,0
8304089,112939,830,Derbyshire,East Midlands,Aldercar High School,Community School,7,50,14,5,51,9.803921569,12,101,11.88118812,4,52,7.692307692,1,54,1.851851852,5,106,4.716981132,3,56,5.357142857,4,68,5.882352941,7,124,5.64516129,5,67,7.462686567,1,70,1.428571429,6,137,4.379562044,1,0
3035403,136334,303,Bexley,Outer London,Beths Grammar School,Academy Converter,97,155,62.58064516,0,0,-,97,155,62.58064516,88,159,55.34591195,0,0,-,88,159,55.34591195,79,160,49.375,0,0,-,79,160,49.375,83,159,52.20125786,0,0,-,83,159,52.20125786,1,0
3304000,136944,330,Birmingham,West Midlands,Birmingham Ormiston Academy,Academy Sponsor Led,2,28,7.142857143,11,144,7.638888889,13,172,7.558139535,2,33,6.060606061,10,119,8.403361345,12,152,7.894736842,0,43,0,7,110,6.363636364,7,153,4.575163399,1,32,3.125,6,94,6.382978723,7,126,5.555555556,1,0
8604607,142193,860,Staffordshire,West Midlands,Blessed William Howard Catholic School,Academy Converter,13,59,22.03389831,6,49,12.24489796,19,108,17.59259259,9,56,16.07142857,13,49,26.53061224,22,105,20.95238095,12,43,27.90697674,15,79,18.98734177,27,122,22.13114754,3,69,4.347826087,12,78,15.38461538,15,147,10.20408163,1,0
9374192,137766,937,Warwickshire,West Midlands,Campion School,Academy Converter,6,45,13.33333333,5,45,11.11111111,11,90,12.22222222,3,63,4.761904762,5,37,13.51351351,8,100,8,2,52,3.846153846,8,52,15.38461538,10,104,9.615384615,3,51,5.882352941,2,56,3.571428571,5,107,4.672897196,1,0
3174006,102849,317,Redbridge,Outer London,Caterham High School,Community School,14,117,11.96581197,9,62,14.51612903,23,179,12.84916201,17,87,19.54022989,18,96,18.75,35,183,19.12568306,13,102,12.74509804,10,88,11.36363636,23,190,12.10526316,14,101,13.86138614,15,81,18.51851852,29,182,15.93406593,1,0
2064614,100458,206,Islington,Inner London,Central Foundation Boys' School,Voluntary Aided School,32,135,23.7037037,0,0,-,32,135,23.7037037,39,137,28.46715328,0,0,-,39,137,28.46715328,29,139,20.86330935,0,0,-,29,139,20.86330935,32,137,23.35766423,0,0,-,32,137,23.35766423,1,0
3084037,102049,308,Enfield,Outer London,Chace Community School,Community School,10,113,8.849557522,13,97,13.40206186,23,210,10.95238095,15,103,14.5631068,10,106,9.433962264,25,209,11.96172249,14,109,12.8440367,16,91,17.58241758,30,200,15,11,110,10,12,98,12.24489796,23,208,11.05769231,1,0
9354007,138373,935,Suffolk,East of England,Chantry Academy,Academy Sponsor Led,0,44,0,2,56,3.571428571,2,100,2,3,63,4.761904762,4,75,5.333333333,7,138,5.072463768,2,64,3.125,1,66,1.515151515,3,130,2.307692308,2,59,3.389830508,1,75,1.333333333,3,134,2.23880597,1,0
8784054,137024,878,Devon,South West,Chulmleigh Community College,Academy Converter,8,60,13.33333333,8,56,14.28571429,16,116,13.79310345,6,56,10.71428571,5,56,8.928571429,11,112,9.821428571,12,61,19.67213115,3,48,6.25,15,109,13.76146789,2,60,3.333333333,6,47,12.76595745,8,107,7.476635514,1,0
8126908,136192,812,North East Lincolnshire,Yorkshire and the Humber,Cleethorpes Academy,Academy Sponsor Led,4,60,6.666666667,2,78,2.564102564,6,138,4.347826087,12,82,14.63414634,9,71,12.67605634,21,153,13.7254902,7,95,7.368421053,4,79,5.063291139,11,174,6.32183908,4,63,6.349206349,1,69,1.449275362,5,132,3.787878788,1,0
3024210,138685,302,Barnet,Outer London,Copthall School,Academy Converter,0,0,-,46,172,26.74418605,46,172,26.74418605,0,0,-,38,179,21.22905028,38,179,21.22905028,0,0,-,40,179,22.34636872,40,179,22.34636872,0,0,-,40,177,22.59887006,40,177,22.59887006,1,0
3944037,139852,394,Sunderland,North East,Farringdon Community Academy,Academy Converter,10,96,10.41666667,5,82,6.097560976,15,178,8.426966292,4,89,4.494382022,2,75,2.666666667,6,164,3.658536585,7,74,9.459459459,4,68,5.882352941,11,142,7.746478873,10,75,13.33333333,5,77,6.493506494,15,152,9.868421053,1,0
3314029,103732,331,Coventry,West Midlands,Foxford School and Community Arts College,Foundation School,10,83,12.04819277,8,79,10.12658228,18,162,11.11111111,7,97,7.216494845,5,82,6.097560976,12,179,6.703910615,16,99,16.16161616,9,80,11.25,25,179,13.96648045,7,91,7.692307692,7,85,8.235294118,14,176,7.954545455,1,0
8304191,112957,830,Derbyshire,East Midlands,Glossopdale School,Community School,17,86,19.76744186,19,99,19.19191919,36,185,19.45945946,15,74,20.27027027,8,93,8.602150538,23,167,13.77245509,15,105,14.28571429,6,113,5.309734513,21,218,9.633027523,9,134,6.71641791,18,107,16.82242991,27,241,11.2033195,1,0
8304097,112940,830,Derbyshire,East Midlands,Granville Sports College,Community School,5,51,9.803921569,7,44,15.90909091,12,95,12.63157895,4,53,7.547169811,9,48,18.75,13,101,12.87128713,2,80,2.5,4,53,7.547169811,6,133,4.511278195,4,65,6.153846154,4,68,5.882352941,8,133,6.015037594,1,0
3564036,137923,356,Stockport,North West,Hazel Grove High School,Academy Converter,18,93,19.35483871,13,91,14.28571429,31,184,16.84782609,16,93,17.20430108,15,101,14.85148515,31,194,15.97938144,13,100,13,12,95,12.63157895,25,195,12.82051282,15,83,18.07228916,11,107,10.28037383,26,190,13.68421053,1,0
3344030,136909,334,Solihull,West Midlands,Heart of England School,Academy Converter,20,99,20.2020202,22,101,21.78217822,42,200,21,25,96,26.04166667,24,106,22.64150943,49,202,24.25742574,15,99,15.15151515,23,117,19.65811966,38,216,17.59259259,23,104,22.11538462,9,102,8.823529412,32,206,15.53398058,1,0
9264005,138039,926,Norfolk,East of England,Hellesdon High School,Academy Converter,26,99,26.26262626,22,102,21.56862745,48,201,23.88059701,25,102,24.50980392,10,96,10.41666667,35,198,17.67676768,10,107,9.345794393,7,115,6.086956522,17,222,7.657657658,14,107,13.08411215,13,117,11.11111111,27,224,12.05357143,1,0
8507079,131068,850,Hampshire,South East,Hollywater School,Community Special School,0,11,0,0,3,0,0,14,0,0,7,0,0,1,0,0,8,0,0,10,0,0,6,0,0,16,0,0,11,0,0,7,0,0,18,0,1,0
9214030,136010,921,Isle of Wight,South East,Medina College,Foundation School,12,109,11.00917431,10,119,8.403361345,22,228,9.649122807,9,112,8.035714286,6,112,5.357142857,15,224,6.696428571,5,128,3.90625,4,132,3.03030303,9,260,3.461538462,16,130,12.30769231,5,140,3.571428571,21,270,7.777777778,1,0
9286905,134814,928,Northamptonshire,East Midlands,Northampton Academy,Academy Sponsor Led,24,114,21.05263158,19,108,17.59259259,43,222,19.36936937,15,110,13.63636364,18,106,16.98113208,33,216,15.27777778,8,129,6.201550388,16,113,14.15929204,24,242,9.917355372,16,127,12.5984252,8,109,7.339449541,24,235,10.21276596,1,0
8526906,135629,852,Southampton,South East,Oasis Academy Mayfield,Academy Sponsor Led,4,54,7.407407407,7,53,13.20754717,11,107,10.28037383,4,50,8,2,59,3.389830508,6,109,5.504587156,5,54,9.259259259,7,68,10.29411765,12,122,9.836065574,5,83,6.024096386,4,49,8.163265306,9,132,6.818181818,1,0
3125403,136711,312,Hillingdon,Outer London,Queensmead School,Academy Converter,41,115,35.65217391,29,126,23.01587302,70,241,29.04564315,43,136,31.61764706,29,113,25.66371681,72,249,28.91566265,31,111,27.92792793,18,127,14.17322835,49,238,20.58823529,21,100,21,16,96,16.66666667,37,196,18.87755102,1,1
8004132,138522,800,Bath and North East Somerset,South West,Ralph Allen School,Academy Converter,25,74,33.78378378,10,68,14.70588235,35,142,24.64788732,35,96,36.45833333,9,77,11.68831169,44,173,25.43352601,19,95,20,12,74,16.21621622,31,169,18.34319527,28,90,31.11111111,18,99,18.18181818,46,189,24.33862434,1,0
8714800,110087,871,Slough,South East,St Joseph's Catholic High School,Voluntary Aided School,4,60,6.666666667,13,69,18.84057971,17,129,13.17829457,10,71,14.08450704,3,58,5.172413793,13,129,10.07751938,10,66,15.15151515,8,51,15.68627451,18,117,15.38461538,10,65,15.38461538,3,55,5.454545455,13,120,10.83333333,1,0
8304000,142741,830,Derbyshire,East Midlands,Swanwick Hall School,Academy Converter,13,106,12.26415094,20,102,19.60784314,33,208,15.86538462,18,110,16.36363636,19,101,18.81188119,37,211,17.53554502,15,107,14.01869159,9,106,8.490566038,24,213,11.26760563,6,97,6.18556701,9,108,8.333333333,15,205,7.317073171,1,0
8666905,135364,866,Swindon,South West,Swindon Academy,Academy Sponsor Led,8,43,18.60465116,5,52,9.615384615,13,95,13.68421053,0,41,0,4,57,7.01754386,4,98,4.081632653,4,41,9.756097561,0,54,0,4,95,4.210526316,3,51,5.882352941,4,63,6.349206349,7,114,6.140350877,1,0
3534605,137294,353,Oldham,North West,The Crompton House Church of England Academy,Academy Converter,23,92,25,22,107,20.56074766,45,199,22.61306533,24,98,24.48979592,29,106,27.35849057,53,204,25.98039216,30,113,26.54867257,19,89,21.34831461,49,202,24.25742574,14,83,16.86746988,28,117,23.93162393,42,200,21,1,1
3844000,138593,384,Wakefield,Yorkshire and the Humber,The Featherstone Academy,Academy Sponsor Led,0,35,0,1,38,2.631578947,1,73,1.369863014,0,23,0,0,37,0,0,60,0,1,38,2.631578947,1,39,2.564102564,2,77,2.597402597,1,48,2.083333333,0,42,0,1,90,1.111111111,1,0
8914226,138641,891,Nottinghamshire,East Midlands,The Kimberley School,Academy Converter,15,83,18.07228916,13,98,13.26530612,28,181,15.46961326,17,121,14.04958678,30,111,27.02702703,47,232,20.25862069,16,113,14.15929204,20,122,16.39344262,36,235,15.31914894,16,109,14.67889908,16,122,13.1147541,32,231,13.85281385,1,1
9095404,136526,909,Cumbria,North West,The Queen Katherine School,Academy Converter,23,92,25,19,108,17.59259259,42,200,21,15,108,13.88888889,23,128,17.96875,38,236,16.10169492,15,105,14.28571429,17,129,13.17829457,32,234,13.67521368,17,104,16.34615385,17,114,14.9122807,34,218,15.59633028,1,0
8654070,126458,865,Wiltshire,South West,The Stonehenge School,Community School,4,54,7.407407407,6,59,10.16949153,10,113,8.849557522,6,60,10,2,64,3.125,8,124,6.451612903,7,70,10,4,66,6.060606061,11,136,8.088235294,11,88,12.5,2,61,3.278688525,13,149,8.724832215,1,0
8354187,138616,835,Dorset,South West,The Wey Valley School,Academy Converter,2,78,2.564102564,11,79,13.92405063,13,157,8.280254777,10,88,11.36363636,5,82,6.097560976,15,170,8.823529412,6,83,7.228915663,4,68,5.882352941,10,151,6.622516556,8,112,7.142857143,2,91,2.197802198,10,203,4.926108374,1,0
8804114,136506,880,Torbay,South West,Torquay Girls Grammar School,Academy Converter,0,0,-,51,126,40.47619048,51,126,40.47619048,0,0,-,54,125,43.2,54,125,43.2,0,0,-,38,123,30.89430894,38,123,30.89430894,0,0,-,39,119,32.77310924,39,119,32.77310924,1,0
8614042,124388,861,Stoke-on-Trent,West Midlands,Trentham High School,Foundation School,10,78,12.82051282,7,64,10.9375,17,142,11.97183099,4,80,5,4,70,5.714285714,8,150,5.333333333,7,72,9.722222222,5,80,6.25,12,152,7.894736842,4,74,5.405405405,6,65,9.230769231,10,139,7.194244604,1,0
8854437,137167,885,Worcestershire,West Midlands,Trinity High School and Sixth Form Centre,Academy Converter,12,125,9.6,7,114,6.140350877,19,239,7.949790795,11,126,8.73015873,10,106,9.433962264,21,232,9.051724138,8,114,7.01754386,9,122,7.37704918,17,236,7.203389831,7,92,7.608695652,4,117,3.418803419,11,209,5.263157895,1,0
8874167,137630,887,Medway,South East,Walderslade Girls' School,Academy Converter,0,0,-,4,143,2.797202797,4,143,2.797202797,0,0,-,7,142,4.929577465,7,142,4.929577465,0,0,-,1,154,0.649350649,1,154,0.649350649,0,0,-,1,161,0.621118012,1,161,0.621118012,1,0
9354095,139288,935,Suffolk,East of England,Westbourne Academy,Academy Converter,5,91,5.494505495,1,78,1.282051282,6,169,3.550295858,11,120,9.166666667,3,84,3.571428571,14,204,6.862745098,7,117,5.982905983,2,98,2.040816327,9,215,4.186046512,6,116,5.172413793,5,93,5.376344086,11,209,5.263157895,1,0
8464067,114606,846,Brighton and Hove,South East,Blatchington Mill School and Sixth Form College,Community School,41,149,27.51677852,22,138,15.94202899,63,287,21.95121951,49,144,34.02777778,22,151,14.56953642,71,295,24.06779661,33,143,23.07692308,28,159,17.61006289,61,302,20.1986755,38,157,24.20382166,28,148,18.91891892,66,305,21.63934426,1,0
3734000,138414,373,Sheffield,Yorkshire and the Humber,Chaucer School,Academy Sponsor Led,1,79,1.265822785,3,83,3.614457831,4,162,2.469135802,2,77,2.597402597,2,76,2.631578947,4,153,2.614379085,5,70,7.142857143,2,80,2.5,7,150,4.666666667,2,92,2.173913043,2,83,2.409638554,4,175,2.285714286,1,0
2106905,134222,210,Southwark,Inner London,City of London Academy (Southwark),Academy Sponsor Led,19,91,20.87912088,26,99,26.26262626,45,190,23.68421053,26,99,26.26262626,20,83,24.09638554,46,182,25.27472527,18,115,15.65217391,5,66,7.575757576,23,181,12.70718232,18,105,17.14285714,9,68,13.23529412,27,173,15.60693642,1,0
9294424,137457,929,Northumberland,North East,Cramlington Learning Village,Academy Converter,36,164,21.95121951,34,161,21.11801242,70,325,21.53846154,33,159,20.75471698,25,160,15.625,58,319,18.18181818,25,163,15.33742331,23,156,14.74358974,48,319,15.04702194,32,188,17.0212766,15,150,10,47,338,13.90532544,1,0
8614714,136681,861,Stoke-on-Trent,West Midlands,Discovery Academy,Academy Sponsor Led,4,76,5.263157895,4,83,4.819277108,8,159,5.031446541,0,79,0,0,101,0,0,180,0,3,133,2.255639098,3,140,2.142857143,6,273,2.197802198,7,113,6.194690265,4,128,3.125,11,241,4.564315353,1,0
8964221,111440,896,Cheshire West and Chester,North West,Helsby High School,Community School,28,99,28.28282828,23,120,19.16666667,51,219,23.28767123,29,105,27.61904762,22,117,18.8034188,51,222,22.97297297,25,108,23.14814815,22,118,18.6440678,47,226,20.79646018,23,113,20.3539823,29,109,26.60550459,52,222,23.42342342,1,0
3134026,138924,313,Hounslow,Outer London,Heston Community School,Academy Converter,33,106,31.13207547,16,81,19.75308642,49,187,26.20320856,27,91,29.67032967,30,103,29.12621359,57,194,29.3814433,24,97,24.74226804,19,93,20.43010753,43,190,22.63157895,30,111,27.02702703,14,82,17.07317073,44,193,22.79792746,1,0
8744081,110882,874,Peterborough,East of England,Ken Stimpson Community School,Community School,3,86,3.488372093,10,78,12.82051282,13,164,7.926829268,9,90,10,3,103,2.912621359,12,193,6.21761658,11,86,12.79069767,2,91,2.197802198,13,177,7.344632768,5,78,6.41025641,5,81,6.172839506,10,159,6.289308176,1,1
3084015,136327,308,Enfield,Outer London,Kingsmead School,Academy Converter,25,117,21.36752137,25,99,25.25252525,50,216,23.14814815,30,113,26.54867257,35,121,28.92561983,65,234,27.77777778,23,122,18.85245902,22,118,18.6440678,45,240,18.75,21,115,18.26086957,21,121,17.3553719,42,236,17.79661017,1,1
8914012,138248,891,Nottinghamshire,East Midlands,Outwood Academy Portland,Academy Sponsor Led,12,62,19.35483871,7,89,7.865168539,19,151,12.58278146,8,83,9.638554217,13,99,13.13131313,21,182,11.53846154,22,106,20.75471698,12,107,11.21495327,34,213,15.96244131,9,108,8.333333333,13,115,11.30434783,22,223,9.865470852,1,1
3834102,108079,383,Leeds,Yorkshire and the Humber,Pudsey Grangefield School,Foundation School,15,93,16.12903226,10,100,10,25,193,12.95336788,16,92,17.39130435,17,101,16.83168317,33,193,17.0984456,20,99,20.2020202,12,99,12.12121212,32,198,16.16161616,10,103,9.708737864,17,97,17.5257732,27,200,13.5,1,0
8074125,111742,807,Redcar and Cleveland,North East,Rye Hills School,Foundation School,13,95,13.68421053,10,88,11.36363636,23,183,12.56830601,14,80,17.5,2,48,4.166666667,16,128,12.5,8,93,8.602150538,12,107,11.21495327,20,200,10,11,93,11.82795699,9,98,9.183673469,20,191,10.47120419,1,1
9265406,137621,926,Norfolk,East of England,Sheringham High School,Academy Converter,17,65,26.15384615,7,45,15.55555556,24,110,21.81818182,14,58,24.13793103,11,52,21.15384615,25,110,22.72727273,11,72,15.27777778,8,66,12.12121212,19,138,13.76811594,12,63,19.04761905,11,67,16.41791045,23,130,17.69230769,1,1
3584025,106368,358,Trafford,North West,Stretford Grammar School,Foundation School,52,69,75.36231884,32,59,54.23728814,84,128,65.625,43,67,64.17910448,31,59,52.54237288,74,126,58.73015873,42,78,53.84615385,21,49,42.85714286,63,127,49.60629921,45,72,62.5,41,56,73.21428571,86,128,67.1875,1,1
3724023,106959,372,Rotherham,Yorkshire and the Humber,Swinton Community School,Community School,7,65,10.76923077,9,69,13.04347826,16,134,11.94029851,7,90,7.777777778,6,81,7.407407407,13,171,7.602339181,8,77,10.38961039,4,66,6.060606061,12,143,8.391608392,6,86,6.976744186,7,57,12.28070175,13,143,9.090909091,1,0
8314177,112951,831,Derby,East Midlands,The Bemrose School,Foundation School,3,54,5.555555556,2,58,3.448275862,5,112,4.464285714,3,65,4.615384615,2,70,2.857142857,5,135,3.703703704,7,70,10,5,78,6.41025641,12,148,8.108108108,4,69,5.797101449,3,67,4.47761194,7,136,5.147058824,1,1
8694055,138525,869,West Berkshire,South East,Trinity School,Academy Converter,5,61,8.196721311,7,76,9.210526316,12,137,8.759124088,13,88,14.77272727,5,81,6.172839506,18,169,10.65088757,5,63,7.936507937,4,70,5.714285714,9,133,6.766917293,5,66,7.575757576,6,80,7.5,11,146,7.534246575,1,1
3834105,137383,383,Leeds,Yorkshire and the Humber,Woodkirk Academy,Academy Converter,47,160,29.375,21,141,14.89361702,68,301,22.59136213,38,159,23.89937107,34,134,25.37313433,72,293,24.57337884,24,166,14.45783133,14,138,10.14492754,38,304,12.5,39,156,25,29,143,20.27972028,68,299,22.74247492,1,0
8604093,140470,860,Staffordshire,West Midlands,Chesterton Community Sports College,Academy Converter,2,57,3.50877193,5,61,8.196721311,7,118,5.93220339,3,59,5.084745763,6,64,9.375,9,123,7.317073171,1,50,2,1,39,2.564102564,2,89,2.247191011,2,51,3.921568627,0,49,0,2,100,2,1,0
9254017,136479,925,Lincolnshire,East Midlands,Charles Read Academy,Academy Converter,2,15,13.33333333,0,8,0,2,23,8.695652174,0,15,0,1,17,5.882352941,1,32,3.125,1,23,4.347826087,1,17,5.882352941,2,40,5,1,30,3.333333333,1,19,5.263157895,2,49,4.081632653,1,0
8504308,140069,850,Hampshire,South East,Fareham Academy,Academy Converter,8,90,8.888888889,9,71,12.67605634,17,161,10.55900621,7,49,14.28571429,7,57,12.28070175,14,106,13.20754717,7,83,8.43373494,3,69,4.347826087,10,152,6.578947368,8,73,10.95890411,5,72,6.944444444,13,145,8.965517241,1,0
3135401,102545,313,Hounslow,Outer London,Gunnersbury Catholic School,Voluntary Aided School,61,180,33.88888889,0,0,-,61,180,33.88888889,62,177,35.02824859,0,0,-,62,177,35.02824859,47,179,26.25698324,0,0,-,47,179,26.25698324,32,182,17.58241758,0,0,-,32,182,17.58241758,1,0
9285406,137613,928,Northamptonshire,East Midlands,Manor School Sports College,Academy Converter,4,49,8.163265306,5,55,9.090909091,9,104,8.653846154,11,75,14.66666667,9,55,16.36363636,20,130,15.38461538,11,66,16.66666667,7,53,13.20754717,18,119,15.12605042,11,80,13.75,1,54,1.851851852,12,134,8.955223881,1,0
3324023,103855,332,Dudley,West Midlands,The Dormston School,Community School,10,78,12.82051282,5,109,4.587155963,15,187,8.021390374,10,100,10,14,113,12.38938053,24,213,11.26760563,14,102,13.7254902,17,105,16.19047619,31,207,14.97584541,9,101,8.910891089,9,122,7.37704918,18,223,8.071748879,1,0
9334583,136783,933,Somerset,South West,The Kings of Wessex Academy,Academy Converter,43,137,31.38686131,35,150,23.33333333,78,287,27.17770035,21,124,16.93548387,30,137,21.89781022,51,261,19.54022989,37,145,25.51724138,29,140,20.71428571,66,285,23.15789474,41,142,28.87323944,31,159,19.49685535,72,301,23.92026578,1,0
3325402,137773,332,Dudley,West Midlands,The Kingswinford School & Science College,Academy Converter,9,91,9.89010989,10,86,11.62790698,19,177,10.73446328,9,84,10.71428571,10,98,10.20408163,19,182,10.43956044,15,93,16.12903226,12,87,13.79310345,27,180,15,20,91,21.97802198,10,88,11.36363636,30,179,16.75977654,1,0
3304003,138222,330,Birmingham,West Midlands,Aston University Engineering Academy,University Tecnichal Colleges,8,95,8.421052632,4,14,28.57142857,12,109,11.00917431,6,95,6.315789474,1,10,10,7,105,6.666666667,12,74,16.21621622,0,3,0,12,77,15.58441558,8,53,15.09433962,0,5,0,8,58,13.79310345,1,0
8355402,113902,835,Dorset,South West,Budmouth College,Foundation School,21,127,16.53543307,24,129,18.60465116,45,256,17.578125,15,115,13.04347826,17,135,12.59259259,32,250,12.8,36,137,26.27737226,18,110,16.36363636,54,247,21.86234818,23,110,20.90909091,21,127,16.53543307,44,237,18.56540084,1,0
3085404,137094,308,Enfield,Outer London,Enfield Grammar School,Academy Converter,66,178,37.07865169,0,0,-,66,178,37.07865169,54,173,31.21387283,0,0,-,54,173,31.21387283,52,180,28.88888889,0,0,-,52,180,28.88888889,54,179,30.16759777,0,0,-,54,179,30.16759777,1,0
3304005,139047,330,Birmingham,West Midlands,Four Dwellings Academy,Academy Sponsor Led,1,37,2.702702703,4,40,10,5,77,6.493506494,3,34,8.823529412,1,29,3.448275862,4,63,6.349206349,3,59,5.084745763,2,48,4.166666667,5,107,4.672897196,2,66,3.03030303,4,50,8,6,116,5.172413793,1,0
3194011,136914,319,Sutton,Outer London,Glenthorne High School,Academy Converter,22,106,20.75471698,26,136,19.11764706,48,242,19.83471074,26,112,23.21428571,18,110,16.36363636,44,222,19.81981982,23,115,20,21,109,19.26605505,44,224,19.64285714,11,106,10.37735849,17,106,16.03773585,28,212,13.20754717,1,0
9374108,136991,937,Warwickshire,West Midlands,Henley In Arden School,Academy Converter,15,64,23.4375,6,55,10.90909091,21,119,17.64705882,6,65,9.230769231,7,46,15.2173913,13,111,11.71171171,6,74,8.108108108,9,73,12.32876712,15,147,10.20408163,6,62,9.677419355,18,63,28.57142857,24,125,19.2,1,0
8016912,135671,801,"Bristol, City of",South West,Oasis Academy Brightstowe,Academy Sponsor Led,2,54,3.703703704,4,56,7.142857143,6,110,5.454545455,4,63,6.349206349,4,55,7.272727273,8,118,6.779661017,1,55,1.818181818,3,59,5.084745763,4,114,3.50877193,2,65,3.076923077,0,47,0,2,112,1.785714286,1,0
3024208,137131,302,Barnet,Outer London,Queen Elizabeth's Girls' School,Academy Converter,0,0,-,54,175,30.85714286,54,175,30.85714286,0,0,-,37,179,20.67039106,37,179,20.67039106,0,0,-,43,181,23.75690608,43,181,23.75690608,0,0,-,46,180,25.55555556,46,180,25.55555556,1,0
3304173,103497,330,Birmingham,West Midlands,Queensbridge School,Foundation School,15,93,16.12903226,7,38,18.42105263,22,131,16.79389313,17,95,17.89473684,3,37,8.108108108,20,132,15.15151515,24,105,22.85714286,9,32,28.125,33,137,24.08759124,21,95,22.10526316,6,39,15.38461538,27,134,20.14925373,1,0
8654511,137827,865,Wiltshire,South West,St Edmund's Girls' School,Academy Converter,0,0,-,21,152,13.81578947,21,152,13.81578947,0,0,-,25,160,15.625,25,160,15.625,0,0,-,18,166,10.84337349,18,166,10.84337349,0,0,-,17,165,10.3030303,17,165,10.3030303,1,0
